GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2017 inflation-adjusted dollars)
0400000US09,09,Connecticut,80277,521
0500000US09001,09001,"Fairfield County, Connecticut",101406,1202
0500000US09003,09003,"Hartford County, Connecticut",77404,950
0500000US09005,09005,"Litchfield County, Connecticut",77177,1722
0500000US09007,09007,"Middlesex County, Connecticut",84016,2387
0500000US09009,09009,"New Haven County, Connecticut",72029,1044
0500000US09011,09011,"New London County, Connecticut",73270,1779
0500000US09013,09013,"Tolland County, Connecticut",82792,1568
0500000US09015,09015,"Windham County, Connecticut",65135,2375
