GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2017 inflation-adjusted dollars)
0400000US09,09,Connecticut,46004,7591
0500000US09001,09001,"Fairfield County, Connecticut",63750,23597
0500000US09003,09003,"Hartford County, Connecticut",33649,18419
0500000US09005,09005,"Litchfield County, Connecticut",-,**
0500000US09007,09007,"Middlesex County, Connecticut",70980,19757
0500000US09009,09009,"New Haven County, Connecticut",34556,18774
0500000US09011,09011,"New London County, Connecticut",53477,20380
0500000US09013,09013,"Tolland County, Connecticut",-,**
0500000US09015,09015,"Windham County, Connecticut",-,**
