GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
0400000US09,09,Connecticut,42068,780
0500000US09001,09001,"Fairfield County, Connecticut",51208,1484
0500000US09003,09003,"Hartford County, Connecticut",36000,1609
0500000US09005,09005,"Litchfield County, Connecticut",62889,4702
0500000US09007,09007,"Middlesex County, Connecticut",64700,14784
0500000US09009,09009,"New Haven County, Connecticut",38657,1784
0500000US09011,09011,"New London County, Connecticut",37522,3434
0500000US09013,09013,"Tolland County, Connecticut",49015,11132
0500000US09015,09015,"Windham County, Connecticut",31394,7575
